Adresse,Smartscore,Win Rate,Markets,Realized PnL,Latest Activity Type,Latest Market,Latest Value,Latest Date,Positions Count,Active Orders Count,Recent Trades Count,Total Position Value,Largest Position Market,Largest Position Value,Most Recent Trade Market,Most Recent Trade Value,Most Recent Trade Date,Most Recent Order Market,Most Recent Order Value,Most Recent Order Date,Analysis Date,Bucket smart,Bucket last date
0x909fa9f89976058b8b3ab87adc502ec7415ea8c3,13.57929324,0.9473684211,19,147623.1925,trade,Market 0x0ed1d398...,$347.48,2025-10-13 08:53:21,0,0,20,$0.00,No positions,$0.00,Market 0x0ed1d398...,$347.48,2025-10-13 08:53:21,No orders,$0.00,N/A,2025-10-15T13:14:36.063516+00:00,Very Smart,daily trader
0x909fa9f89976058b8b3ab87adc502ec7415ea8c3,13.57929324,0.9473684211,19,147623.1925,trade,Market 0x0ed1d398...,$347.48,2025-10-13 08:53:21,0,0,20,$0.00,No positions,$0.00,Market 0x0ed1d398...,$347.48,2025-10-13 08:53:21,No orders,$0.00,N/A,2025-10-15T13:18:58.127654+00:00,Very Smart,daily trader
0x9adb5e79d63dea74363183ba37f64e06af9826f0,12.58849705,0.5454545455,22,8990,trade,Market 0xe878ea9e...,$1997.50,2025-10-13 08:49:37,8,0,16,$0.00,No positions,$0.00,Market 0xe878ea9e...,$1997.50,2025-10-13 08:49:37,No orders,$0.00,N/A,2025-10-15T13:14:57.936084+00:00,Very Smart,daily trader
0x9adb5e79d63dea74363183ba37f64e06af9826f0,12.58849705,0.5454545455,22,8990,trade,Market 0xe878ea9e...,$1997.50,2025-10-13 08:49:37,8,0,16,$0.00,No positions,$0.00,Market 0xe878ea9e...,$1997.50,2025-10-13 08:49:37,No orders,$0.00,N/A,2025-10-15T13:19:19.405832+00:00,Very Smart,daily trader
0x74758115886aaf4750d6ee2d464384fba838ec67,23.201176,0.7142857143,21,41792.52,trade,Market 0x5b0301bf...,$20.00,2025-10-13 06:57:45,6,0,10,$0.00,No positions,$0.00,Market 0x5b0301bf...,$20.00,2025-10-13 06:57:45,No orders,$0.00,N/A,2025-10-15T13:17:35.646647+00:00,Very Smart,daily trader
0x2f78a59f9d8152f6b2f74555092c13ede58d479b,19.42230893,0.6885245902,61,14006.03699,trade,Market 0xfb6717be...,$1.00,2025-10-13 05:03:13,38,0,20,$0.00,No positions,$0.00,Market 0xfb6717be...,$1.00,2025-10-13 05:03:13,No orders,$0.00,N/A,2025-10-15T13:17:49.830323+00:00,Very Smart,daily trader
0x5173fa5aec3098fe92bc921e22b86ecc6fa9a250,16.8952582,0.5714285714,14,25601.98121,trade,Market 0x415ebd5e...,$9250.00,2025-10-13 04:26:35,6,0,10,$0.00,No positions,$0.00,Market 0x415ebd5e...,$9250.00,2025-10-13 04:26:35,No orders,$0.00,N/A,2025-10-15T13:18:09.018934+00:00,Very Smart,daily trader
0x0bce8ec4ff1f3b07d8a1e1343894504020e5558c,12.18788179,0.6413994169,343,7572.273518,trade,Market 0xb1a505a0...,$200.00,2025-10-12 23:57:37,18,0,20,$0.00,No positions,$0.00,Market 0xb1a505a0...,$200.00,2025-10-12 23:57:37,No orders,$0.00,N/A,2025-10-15T13:06:24.158533+00:00,Very Smart,daily trader
0x0bce8ec4ff1f3b07d8a1e1343894504020e5558c,12.18788179,0.6413994169,343,7572.273518,trade,Market 0xb1a505a0...,$200.00,2025-10-12 23:57:37,18,0,20,$0.00,No positions,$0.00,Market 0xb1a505a0...,$200.00,2025-10-12 23:57:37,No orders,$0.00,N/A,2025-10-15T13:15:04.568070+00:00,Very Smart,daily trader
0x0bce8ec4ff1f3b07d8a1e1343894504020e5558c,12.18788179,0.6413994169,343,7572.273518,trade,Market 0xb1a505a0...,$200.00,2025-10-12 23:57:37,18,0,20,$0.00,No positions,$0.00,Market 0xb1a505a0...,$200.00,2025-10-12 23:57:37,No orders,$0.00,N/A,2025-10-15T13:19:25.961322+00:00,Very Smart,daily trader
0xe16562919c8491a045c6e26b7a15d3f645d58211,32.8496516,0.5428571429,70,24952.34805,trade,Market 0x3126cccd...,$114.23,2025-10-12 23:45:33,13,0,20,$0.00,No positions,$0.00,Market 0x3126cccd...,$114.23,2025-10-12 23:45:33,No orders,$0.00,N/A,2025-10-15T13:17:21.685836+00:00,Very Smart,daily trader
0x09dfd39ee5164e47e2a561634c8317fd7ec35ca9,11.70654122,0.5471204188,382,22320.80861,trade,Market 0x20134f52...,$910.17,2025-10-12 22:28:57,27,0,20,$0.00,No positions,$0.00,Market 0x20134f52...,$910.17,2025-10-12 22:28:57,No orders,$0.00,N/A,2025-10-15T13:15:16.101618+00:00,Very Smart,daily trader
0x09dfd39ee5164e47e2a561634c8317fd7ec35ca9,11.70654122,0.5471204188,382,22320.80861,trade,Market 0x20134f52...,$910.17,2025-10-12 22:28:57,27,0,20,$0.00,No positions,$0.00,Market 0x20134f52...,$910.17,2025-10-12 22:28:57,No orders,$0.00,N/A,2025-10-15T13:19:37.622999+00:00,Very Smart,daily trader
0x63c6df1ac110f6bd4c7cd8727287344d39154cc5,17.55920216,0.7,30,8917.979146,trade,Market 0xd55353d0...,$1559.40,2025-10-12 21:35:13,1,0,9,$0.00,No positions,$0.00,Market 0xd55353d0...,$1559.40,2025-10-12 21:35:13,No orders,$0.00,N/A,2025-10-15T13:18:03.678336+00:00,Very Smart,daily trader
0x4dfd481c16d9995b809780fd8a9808e8689f6e4a,12.65609706,0.725,40,84368.47983,trade,Market 0x6d1bcf32...,$168.16,2025-10-12 20:20:07,9,0,20,$0.00,No positions,$0.00,Market 0x6d1bcf32...,$168.16,2025-10-12 20:20:07,No orders,$0.00,N/A,2025-10-15T13:14:55.826600+00:00,Very Smart,daily trader
0x4dfd481c16d9995b809780fd8a9808e8689f6e4a,12.65609706,0.725,40,84368.47983,trade,Market 0x6d1bcf32...,$168.16,2025-10-12 20:20:07,9,0,20,$0.00,No positions,$0.00,Market 0x6d1bcf32...,$168.16,2025-10-12 20:20:07,No orders,$0.00,N/A,2025-10-15T13:19:17.421319+00:00,Very Smart,daily trader
0xdc18207b9a05947eef5658eab63273e89d36ec17,21.05297077,0.6923076923,26,35733.48528,trade,Market 0xabfe4b75...,$2901.78,2025-10-12 19:50:05,6,0,20,$0.00,No positions,$0.00,Market 0xabfe4b75...,$2901.78,2025-10-12 19:50:05,No orders,$0.00,N/A,2025-10-15T13:17:42.672192+00:00,Very Smart,daily trader
0xf8df7d5a6a1c533c5e06051625e555776c312521,13.6725877,0.606557377,61,29244.82335,trade,Market 0xc845fc87...,$39.44,2025-10-12 19:37:39,7,0,20,$0.00,No positions,$0.00,Market 0xc845fc87...,$39.44,2025-10-12 19:37:39,No orders,$0.00,N/A,2025-10-15T13:18:56.243506+00:00,Very Smart,daily trader
0xca1e480969a9862e38881bfaa19de019f78675ed,11.71385772,0.7391774892,924,10849.16822,trade,Market 0xfccc16f3...,$79.82,2025-10-12 18:35:59,61,0,20,$0.00,No positions,$0.00,Market 0xfccc16f3...,$79.82,2025-10-12 18:35:59,No orders,$0.00,N/A,2025-10-15T13:04:57.499154+00:00,Very Smart,daily trader
0xca1e480969a9862e38881bfaa19de019f78675ed,11.71385772,0.7391774892,924,10849.16822,trade,Market 0xfccc16f3...,$79.82,2025-10-12 18:35:59,61,0,20,$0.00,No positions,$0.00,Market 0xfccc16f3...,$79.82,2025-10-12 18:35:59,No orders,$0.00,N/A,2025-10-15T13:15:15.599310+00:00,Very Smart,daily trader
0xca1e480969a9862e38881bfaa19de019f78675ed,11.71385772,0.7391774892,924,10849.16822,trade,Market 0xfccc16f3...,$79.82,2025-10-12 18:35:59,61,0,20,$0.00,No positions,$0.00,Market 0xfccc16f3...,$79.82,2025-10-12 18:35:59,No orders,$0.00,N/A,2025-10-15T13:19:37.122003+00:00,Very Smart,daily trader
0x1f5a521a3264025f8e9660a1b11798300f3a1d35,12.11149858,0.5423728814,59,13574.45603,trade,Market 0xbaa8fc6f...,$30.00,2025-10-12 17:36:29,4,0,20,$0.00,No positions,$0.00,Market 0xbaa8fc6f...,$30.00,2025-10-12 17:36:29,No orders,$0.00,N/A,2025-10-15T13:15:06.052400+00:00,Very Smart,daily trader
0x1f5a521a3264025f8e9660a1b11798300f3a1d35,12.11149858,0.5423728814,59,13574.45603,trade,Market 0xbaa8fc6f...,$30.00,2025-10-12 17:36:29,4,0,20,$0.00,No positions,$0.00,Market 0xbaa8fc6f...,$30.00,2025-10-12 17:36:29,No orders,$0.00,N/A,2025-10-15T13:19:27.488094+00:00,Very Smart,daily trader
0x6953e876d23613692263b899e54361cb26b5fb50,14.83511781,0.6666666667,15,24285.032,trade,Market 0x1c3fc822...,$5500.00,2025-10-12 16:32:59,5,0,9,$0.00,No positions,$0.00,Market 0x1c3fc822...,$5500.00,2025-10-12 16:32:59,No orders,$0.00,N/A,2025-10-15T13:18:38.070548+00:00,Very Smart,daily trader
0x881133d31662d9b569d51e1c3a3936d9adffd95e,11.70226836,0.9655172414,174,7358.57041,trade,Market 0x559e597c...,$20.04,2025-10-12 15:26:25,5,0,20,$0.00,No positions,$0.00,Market 0x559e597c...,$20.04,2025-10-12 15:26:25,No orders,$0.00,N/A,2025-10-15T13:07:38.326211+00:00,Very Smart,daily trader
0x881133d31662d9b569d51e1c3a3936d9adffd95e,11.70226836,0.9655172414,174,7358.57041,trade,Market 0x559e597c...,$20.04,2025-10-12 15:26:25,5,0,20,$0.00,No positions,$0.00,Market 0x559e597c...,$20.04,2025-10-12 15:26:25,No orders,$0.00,N/A,2025-10-15T13:15:16.565215+00:00,Very Smart,daily trader
0x881133d31662d9b569d51e1c3a3936d9adffd95e,11.70226836,0.9655172414,174,7358.57041,trade,Market 0x559e597c...,$20.04,2025-10-12 15:26:25,5,0,20,$0.00,No positions,$0.00,Market 0x559e597c...,$20.04,2025-10-12 15:26:25,No orders,$0.00,N/A,2025-10-15T13:19:38.106912+00:00,Very Smart,daily trader
0xf5f9413eee82586e7ffce1992deacb02866f9ad6,19.21982399,0.8,10,21957.04345,trade,Market 0x559e597c...,$259.84,2025-10-12 14:50:59,1,0,20,$0.00,No positions,$0.00,Market 0x559e597c...,$259.84,2025-10-12 14:50:59,No orders,$0.00,N/A,2025-10-15T13:17:50.904890+00:00,Very Smart,daily trader
0x1fd9eab54bb2bdd2b7877196b275cf26836004bc,16.33761934,0.6875,16,20010.7816,trade,Market 0x46fcb36e...,$4997.50,2025-10-12 14:29:45,5,0,7,$0.00,No positions,$0.00,Market 0x46fcb36e...,$4997.50,2025-10-12 14:29:45,No orders,$0.00,N/A,2025-10-15T13:18:12.405288+00:00,Very Smart,daily trader
0x9524e6caca4da8aa811b57564a0a5a6d9fc286cf,26.9326459,0.5944700461,217,155510.8058,trade,Market 0x9fcb9901...,$239.10,2025-10-12 14:28:53,8,0,20,$0.00,No positions,$0.00,Market 0x9fcb9901...,$239.10,2025-10-12 14:28:53,No orders,$0.00,N/A,2025-10-15T13:07:09.788108+00:00,Very Smart,daily trader
0x9524e6caca4da8aa811b57564a0a5a6d9fc286cf,26.9326459,0.5944700461,217,155510.8058,trade,Market 0x9fcb9901...,$239.10,2025-10-12 14:28:53,8,0,20,$0.00,No positions,$0.00,Market 0x9fcb9901...,$239.10,2025-10-12 14:28:53,No orders,$0.00,N/A,2025-10-15T13:17:28.212269+00:00,Very Smart,daily trader
0xf5fe66aad11eee5ceef6e11aa0c3ca21b2ac6bbe,21.70367606,0.7333333333,15,26168.5,trade,Market 0xa1e5dc27...,$2.50,2025-10-12 14:25:55,4,0,10,$0.00,No positions,$0.00,Market 0xa1e5dc27...,$2.50,2025-10-12 14:25:55,No orders,$0.00,N/A,2025-10-15T13:17:40.738125+00:00,Very Smart,daily trader
0x83447ac8dcfcc6e2bc8996c4ff3494118915ebed,21.67723274,0.6538461538,78,27101.05045,trade,Market 0x30b9efe0...,$2000.00,2025-10-12 14:04:49,46,0,20,$0.00,No positions,$0.00,Market 0x30b9efe0...,$2000.00,2025-10-12 14:04:49,No orders,$0.00,N/A,2025-10-15T13:17:41.221416+00:00,Very Smart,daily trader
0x47af49c0146c207706309a3a66e3a434b1407b08,21.48668609,0.625,16,35562.85996,trade,Market 0xe0d65c6b...,$5250.00,2025-10-12 14:00:53,5,0,8,$0.00,No positions,$0.00,Market 0xe0d65c6b...,$5250.00,2025-10-12 14:00:53,No orders,$0.00,N/A,2025-10-15T13:17:41.697085+00:00,Very Smart,daily trader
0x18724471b0fdc13b34422a8fc95975672ceaeff8,11.46507474,0.5714285714,14,20024.5,trade,Market 0x55d83099...,$5050.00,2025-10-12 13:57:01,6,0,9,$0.00,No positions,$0.00,Market 0x55d83099...,$5050.00,2025-10-12 13:57:01,No orders,$0.00,N/A,2025-10-15T13:15:24.609586+00:00,Very Smart,daily trader
0x18724471b0fdc13b34422a8fc95975672ceaeff8,11.46507474,0.5714285714,14,20024.5,trade,Market 0x55d83099...,$5050.00,2025-10-12 13:57:01,6,0,9,$0.00,No positions,$0.00,Market 0x55d83099...,$5050.00,2025-10-12 13:57:01,No orders,$0.00,N/A,2025-10-15T13:19:46.047728+00:00,Very Smart,daily trader
0x38455e2ff26a46fbb30cf2307cab428620e76bd9,28.73296758,0.6984126984,63,27242.58643,trade,Market 0x1ca03ee4...,$2000.00,2025-10-12 13:33:13,41,0,20,$0.00,No positions,$0.00,Market 0x1ca03ee4...,$2000.00,2025-10-12 13:33:13,No orders,$0.00,N/A,2025-10-15T13:17:24.648865+00:00,Very Smart,daily trader
0xdee4c5284247f9f07cd3f40a5e8df8b8d06087df,20.21570492,0.6086956522,92,20009.74331,trade,Market 0xea3c3d53...,$1.00,2025-10-12 13:15:59,50,0,20,$0.00,No positions,$0.00,Market 0xea3c3d53...,$1.00,2025-10-12 13:15:59,No orders,$0.00,N/A,2025-10-15T13:17:46.368811+00:00,Very Smart,daily trader
0x3e8c5adbf0dfd7fd0a3877e3b13b469f9bd2540a,17.32053516,0.6530612245,49,15000.02416,trade,Market 0x60fc2921...,$1.00,2025-10-12 11:42:43,37,0,20,$0.00,No positions,$0.00,Market 0x60fc2921...,$1.00,2025-10-12 11:42:43,No orders,$0.00,N/A,2025-10-15T13:18:05.636340+00:00,Very Smart,daily trader
0xd6d697b29fb1061867dd29cf899655f94ba12b50,11.3043448,0.5564516129,124,14148.06577,trade,Market 0xf6dfb43c...,$997.50,2025-10-12 10:23:23,73,0,20,$0.00,No positions,$0.00,Market 0xf6dfb43c...,$997.50,2025-10-12 10:23:23,No orders,$0.00,N/A,2025-10-15T13:08:26.897093+00:00,Very Smart,daily trader
0xd6d697b29fb1061867dd29cf899655f94ba12b50,11.3043448,0.5564516129,124,14148.06577,trade,Market 0xf6dfb43c...,$997.50,2025-10-12 10:23:23,73,0,20,$0.00,No positions,$0.00,Market 0xf6dfb43c...,$997.50,2025-10-12 10:23:23,No orders,$0.00,N/A,2025-10-15T13:15:28.124046+00:00,Very Smart,daily trader
0xd6d697b29fb1061867dd29cf899655f94ba12b50,11.3043448,0.5564516129,124,14148.06577,trade,Market 0xf6dfb43c...,$997.50,2025-10-12 10:23:23,73,0,20,$0.00,No positions,$0.00,Market 0xf6dfb43c...,$997.50,2025-10-12 10:23:23,No orders,$0.00,N/A,2025-10-15T13:19:49.411593+00:00,Very Smart,daily trader
0x48e7ca9d4754021dc8b32adcaec0234dd6c9d5f8,13.92413633,0.5774193548,310,34005.36078,trade,Market 0x21400aff...,$69.21,2025-10-12 09:41:21,6,0,20,$0.00,No positions,$0.00,Market 0x21400aff...,$69.21,2025-10-12 09:41:21,No orders,$0.00,N/A,2025-10-15T13:06:32.903357+00:00,Very Smart,daily trader
0x48e7ca9d4754021dc8b32adcaec0234dd6c9d5f8,13.92413633,0.5774193548,310,34005.36078,trade,Market 0x21400aff...,$69.21,2025-10-12 09:41:21,6,0,20,$0.00,No positions,$0.00,Market 0x21400aff...,$69.21,2025-10-12 09:41:21,No orders,$0.00,N/A,2025-10-15T13:18:53.255542+00:00,Very Smart,daily trader
0x4bb254b64c93730e18c89759712f2b003647a656,13.44717419,0.6738544474,371,74717.8306,trade,Market 0xf961917c...,$500.00,2025-10-12 09:07:29,34,0,20,$0.00,No positions,$0.00,Market 0xf961917c...,$500.00,2025-10-12 09:07:29,No orders,$0.00,N/A,2025-10-15T13:06:15.849062+00:00,Very Smart,daily trader
0x4bb254b64c93730e18c89759712f2b003647a656,13.44717419,0.6738544474,371,74717.8306,trade,Market 0xf961917c...,$500.00,2025-10-12 09:07:29,34,0,20,$0.00,No positions,$0.00,Market 0xf961917c...,$500.00,2025-10-12 09:07:29,No orders,$0.00,N/A,2025-10-15T13:14:38.179994+00:00,Very Smart,daily trader
0x4bb254b64c93730e18c89759712f2b003647a656,13.44717419,0.6738544474,371,74717.8306,trade,Market 0xf961917c...,$500.00,2025-10-12 09:07:29,34,0,20,$0.00,No positions,$0.00,Market 0xf961917c...,$500.00,2025-10-12 09:07:29,No orders,$0.00,N/A,2025-10-15T13:19:00.231949+00:00,Very Smart,daily trader
0x60a745b72616e9d05105a22036ab084485974dc6,16.22574377,0.6923076923,13,25771.5,trade,Market 0x17eb5a0c...,$12850.00,2025-10-12 08:16:51,4,0,5,$0.00,No positions,$0.00,Market 0x17eb5a0c...,$12850.00,2025-10-12 08:16:51,No orders,$0.00,N/A,2025-10-15T13:18:13.871280+00:00,Very Smart,daily trader
0x88fe4f4a67de98bc21cb908f3b1b233cb4f374ee,16.25895736,0.5714285714,14,34666,trade,Market 0x17eb5a0c...,$17405.00,2025-10-12 08:11:35,6,0,13,$0.00,No positions,$0.00,Market 0x17eb5a0c...,$17405.00,2025-10-12 08:11:35,No orders,$0.00,N/A,2025-10-15T13:18:13.405855+00:00,Very Smart,daily trader
0x7ad97612488bdbed4e31eee8aeecca3ec1fe2388,19.20551467,0.6923076923,13,14999.995,trade,Market 0x14031ac2...,$4000.00,2025-10-12 07:34:49,3,0,1,$0.00,No positions,$0.00,Market 0x14031ac2...,$4000.00,2025-10-12 07:34:49,No orders,$0.00,N/A,2025-10-15T13:17:51.367238+00:00,Very Smart,daily trader
0xbc5580a51e7effeefe2665f8a66df028fcddb5a4,12.3391802,0.625,16,18874.5,trade,Market 0xad1b0ab3...,$2900.00,2025-10-12 07:20:43,6,0,15,$0.00,No positions,$0.00,Market 0xad1b0ab3...,$2900.00,2025-10-12 07:20:43,No orders,$0.00,N/A,2025-10-15T13:15:01.549515+00:00,Very Smart,daily trader
0xbc5580a51e7effeefe2665f8a66df028fcddb5a4,12.3391802,0.625,16,18874.5,trade,Market 0xad1b0ab3...,$2900.00,2025-10-12 07:20:43,6,0,15,$0.00,No positions,$0.00,Market 0xad1b0ab3...,$2900.00,2025-10-12 07:20:43,No orders,$0.00,N/A,2025-10-15T13:19:22.919591+00:00,Very Smart,daily trader
0x02fc60bf8730beca5e179901c0cda4a99ef12c31,22.339031,0.75,12,169913.0711,trade,Market 0x9f34c2c9...,$2000.00,2025-10-12 05:16:13,7,0,20,$0.00,No positions,$0.00,Market 0x9f34c2c9...,$2000.00,2025-10-12 05:16:13,No orders,$0.00,N/A,2025-10-15T13:17:39.173323+00:00,Very Smart,daily trader
0x14e3abe2054dfa9a726077841b74dcb4c11cce1f,14.91705784,0.6343115124,443,209283.6179,trade,Market 0x4211c1f8...,$766.21,2025-10-12 04:42:01,4,0,20,$0.00,No positions,$0.00,Market 0x4211c1f8...,$766.21,2025-10-12 04:42:01,No orders,$0.00,N/A,2025-10-15T13:06:01.863366+00:00,Very Smart,daily trader
0x14e3abe2054dfa9a726077841b74dcb4c11cce1f,14.91705784,0.6343115124,443,209283.6179,trade,Market 0x4211c1f8...,$766.21,2025-10-12 04:42:01,4,0,20,$0.00,No positions,$0.00,Market 0x4211c1f8...,$766.21,2025-10-12 04:42:01,No orders,$0.00,N/A,2025-10-15T13:18:34.649589+00:00,Very Smart,daily trader
0x31b009860d843eba7378475cf749ea5269178c4c,12.94655693,0.5531914894,94,23258.96268,trade,Market 0xebd74255...,$4237.75,2025-10-12 02:53:09,38,0,20,$0.00,No positions,$0.00,Market 0xebd74255...,$4237.75,2025-10-12 02:53:09,No orders,$0.00,N/A,2025-10-15T13:14:51.398971+00:00,Very Smart,daily trader
0x31b009860d843eba7378475cf749ea5269178c4c,12.94655693,0.5531914894,94,23258.96268,trade,Market 0xebd74255...,$4237.75,2025-10-12 02:53:09,38,0,20,$0.00,No positions,$0.00,Market 0xebd74255...,$4237.75,2025-10-12 02:53:09,No orders,$0.00,N/A,2025-10-15T13:19:13.103664+00:00,Very Smart,daily trader
0xf989bd9c62b1eae2c388515fcc766527a8b147cc,13.41377011,0.6578947368,38,64536.10884,trade,Market 0xaeea5f91...,$500.00,2025-10-11 23:12:49,15,0,20,$0.00,No positions,$0.00,Market 0xaeea5f91...,$500.00,2025-10-11 23:12:49,No orders,$0.00,N/A,2025-10-15T13:14:39.155582+00:00,Very Smart,daily trader
0xf989bd9c62b1eae2c388515fcc766527a8b147cc,13.41377011,0.6578947368,38,64536.10884,trade,Market 0xaeea5f91...,$500.00,2025-10-11 23:12:49,15,0,20,$0.00,No positions,$0.00,Market 0xaeea5f91...,$500.00,2025-10-11 23:12:49,No orders,$0.00,N/A,2025-10-15T13:19:01.227871+00:00,Very Smart,daily trader
0x6770bf688b8121331b1c5cfd7723ebd4152545fb,20.80222544,0.6045751634,306,12170.79971,trade,Market 0x61ffbfaf...,$40.00,2025-10-11 21:08:58,9,0,20,$0.00,No positions,$0.00,Market 0x61ffbfaf...,$40.00,2025-10-11 21:08:58,No orders,$0.00,N/A,2025-10-15T13:06:33.858464+00:00,Very Smart,daily trader
0x6770bf688b8121331b1c5cfd7723ebd4152545fb,20.80222544,0.6045751634,306,12170.79971,trade,Market 0x61ffbfaf...,$40.00,2025-10-11 21:08:58,9,0,20,$0.00,No positions,$0.00,Market 0x61ffbfaf...,$40.00,2025-10-11 21:08:58,No orders,$0.00,N/A,2025-10-15T13:17:43.161658+00:00,Very Smart,daily trader
0x303ed18b0dc29038c84d51c648f364a602a68ce7,14.24393868,0.9611650485,103,12274.15607,trade,Market 0x8eff77c5...,$32.10,2025-10-11 17:09:50,4,0,20,$0.00,No positions,$0.00,Market 0x8eff77c5...,$32.10,2025-10-11 17:09:50,No orders,$0.00,N/A,2025-10-15T13:09:28.155175+00:00,Very Smart,daily trader
0x303ed18b0dc29038c84d51c648f364a602a68ce7,14.24393868,0.9611650485,103,12274.15607,trade,Market 0x8eff77c5...,$32.10,2025-10-11 17:09:50,4,0,20,$0.00,No positions,$0.00,Market 0x8eff77c5...,$32.10,2025-10-11 17:09:50,No orders,$0.00,N/A,2025-10-15T13:18:46.778566+00:00,Very Smart,daily trader
0x0f5830d72a09b6bb1f19793fa8003ef4415e5ff2,31.43758602,0.5714285714,28,10191.56901,trade,Market 0x66010f72...,$102.00,2025-10-11 15:35:12,14,0,20,$0.00,No positions,$0.00,Market 0x66010f72...,$102.00,2025-10-11 15:35:12,No orders,$0.00,N/A,2025-10-15T13:17:22.170803+00:00,Very Smart,daily trader
0x1813633b3acb9b89ddde2a3fe758b62139b77262,11.21439304,0.9339622642,106,11674.33037,trade,Market 0x4e7b4d20...,$51.60,2025-10-11 14:41:00,8,0,20,$0.00,No positions,$0.00,Market 0x4e7b4d20...,$51.60,2025-10-11 14:41:00,No orders,$0.00,N/A,2025-10-15T13:09:13.335028+00:00,Very Smart,daily trader
0x1813633b3acb9b89ddde2a3fe758b62139b77262,11.21439304,0.9339622642,106,11674.33037,trade,Market 0x4e7b4d20...,$51.60,2025-10-11 14:41:00,8,0,20,$0.00,No positions,$0.00,Market 0x4e7b4d20...,$51.60,2025-10-11 14:41:00,No orders,$0.00,N/A,2025-10-15T13:15:32.966154+00:00,Very Smart,daily trader
0x1813633b3acb9b89ddde2a3fe758b62139b77262,11.21439304,0.9339622642,106,11674.33037,trade,Market 0x4e7b4d20...,$51.60,2025-10-11 14:41:00,8,0,20,$0.00,No positions,$0.00,Market 0x4e7b4d20...,$51.60,2025-10-11 14:41:00,No orders,$0.00,N/A,2025-10-15T13:19:54.192466+00:00,Very Smart,daily trader
0x0f647d05f71224342adb57a2d326e187671aabb1,19.85593864,0.6428571429,14,25993.5,trade,Market 0x18ea2978...,$6500.00,2025-10-11 13:51:06,5,0,5,$0.00,No positions,$0.00,Market 0x18ea2978...,$6500.00,2025-10-11 13:51:06,No orders,$0.00,N/A,2025-10-15T13:17:48.830865+00:00,Very Smart,daily trader
0x7a59d74438998abd84ad8fd59b88ee7147b31aec,17.15472237,0.7142857143,14,30053,trade,Market 0x5094155f...,$5000.00,2025-10-11 11:45:12,4,0,4,$0.00,No positions,$0.00,Market 0x5094155f...,$5000.00,2025-10-11 11:45:12,No orders,$0.00,N/A,2025-10-15T13:18:07.069343+00:00,Very Smart,daily trader
0x3fc26519d074a1ad80979169b35412b9f4c48ce1,13.93265707,0.6,15,17007,trade,Market 0x874d58ab...,$5000.00,2025-10-11 10:12:16,6,0,5,$0.00,No positions,$0.00,Market 0x874d58ab...,$5000.00,2025-10-11 10:12:16,No orders,$0.00,N/A,2025-10-15T13:18:51.467711+00:00,Very Smart,daily trader
0xe240cd0b8719089eebdc8934e966f7f0e0becc3e,18.99797674,0.9912280702,114,25806.82476,trade,Market 0x5bdb76f5...,$8.99,2025-10-11 07:41:52,1,0,20,$0.00,No positions,$0.00,Market 0x5bdb76f5...,$8.99,2025-10-11 07:41:52,No orders,$0.00,N/A,2025-10-15T13:08:51.063484+00:00,Very Smart,daily trader
0xe240cd0b8719089eebdc8934e966f7f0e0becc3e,18.99797674,0.9912280702,114,25806.82476,trade,Market 0x5bdb76f5...,$8.99,2025-10-11 07:41:52,1,0,20,$0.00,No positions,$0.00,Market 0x5bdb76f5...,$8.99,2025-10-11 07:41:52,No orders,$0.00,N/A,2025-10-15T13:17:53.289673+00:00,Very Smart,daily trader
0x9a65b5ae850658fc39fe25fa25ba429db36d0edf,13.94721066,0.9568965517,116,15335.45541,trade,Market 0xf8f55320...,$30.20,2025-10-11 07:32:18,1,0,20,$0.00,No positions,$0.00,Market 0xf8f55320...,$30.20,2025-10-11 07:32:18,No orders,$0.00,N/A,2025-10-15T13:08:43.653531+00:00,Very Smart,daily trader
0x9a65b5ae850658fc39fe25fa25ba429db36d0edf,13.94721066,0.9568965517,116,15335.45541,trade,Market 0xf8f55320...,$30.20,2025-10-11 07:32:18,1,0,20,$0.00,No positions,$0.00,Market 0xf8f55320...,$30.20,2025-10-11 07:32:18,No orders,$0.00,N/A,2025-10-15T13:18:50.483962+00:00,Very Smart,daily trader
0x4eba138689c9d1984ad1f097f601755c1ddd2012,12.44316122,0.9576271186,118,14329.50582,trade,Market 0x2a5561a7...,$7.88,2025-10-11 05:12:04,2,0,20,$0.00,No positions,$0.00,Market 0x2a5561a7...,$7.88,2025-10-11 05:12:04,No orders,$0.00,N/A,2025-10-15T13:08:39.351656+00:00,Very Smart,daily trader
0x4eba138689c9d1984ad1f097f601755c1ddd2012,12.44316122,0.9576271186,118,14329.50582,trade,Market 0x2a5561a7...,$7.88,2025-10-11 05:12:04,2,0,20,$0.00,No positions,$0.00,Market 0x2a5561a7...,$7.88,2025-10-11 05:12:04,No orders,$0.00,N/A,2025-10-15T13:15:01.050332+00:00,Very Smart,daily trader
0x4eba138689c9d1984ad1f097f601755c1ddd2012,12.44316122,0.9576271186,118,14329.50582,trade,Market 0x2a5561a7...,$7.88,2025-10-11 05:12:04,2,0,20,$0.00,No positions,$0.00,Market 0x2a5561a7...,$7.88,2025-10-11 05:12:04,No orders,$0.00,N/A,2025-10-15T13:19:22.435040+00:00,Very Smart,daily trader
