User,Adresse,Smartscore,Win Rate,Markets,Realized PnL,Latest Activity Type,Latest Market,Latest Value,Latest Date,Positions Count,Active Orders Count,Recent Trades Count,Total Position Value,Analysis Date
https://hashdive.com/Analyze_User?user_address=0x06ecb7e739f5455922ce57e83284f132c7f0f845,0x06ecb7e739f5455922ce57e83284f132c7f0f845,2.6579942506194003,0.6085672082717873,1354,107220.5867285816,trade,Unknown Market,$103.72,2025-10-14T23:27:11,100,0,10,$0.00,2025-10-15T12:56:55.002184+00:00
https://hashdive.com/Analyze_User?user_address=0xe35dfe51d8288ea409ea18a139f188a83b33f5d5,0xe35dfe51d8288ea409ea18a139f188a83b33f5d5,2.779247811769233,0.725258493353028,1354,19336.011789436147,trade,Unknown Market,$46.79,2025-10-15T14:10:27,6,0,10,$0.00,2025-10-15T12:56:55.371706+00:00
https://hashdive.com/Analyze_User?user_address=0xd5b97d08ec6098407bfbf66c2786ccc9967fe44e,0xd5b97d08ec6098407bfbf66c2786ccc9967fe44e,9.501875858455406,0.6364312267657992,1345,21608.323821138678,trade,Unknown Market,$431.00,2025-10-15T13:38:39,100,0,10,$0.00,2025-10-15T12:56:55.755169+00:00
https://hashdive.com/Analyze_User?user_address=0x2a019dc0089ea8c6edbbafc8a7cc9ba77b4b6397,0x2a019dc0089ea8c6edbbafc8a7cc9ba77b4b6397,1.5438273220313379,0.8071481757259866,1343,92380.91082277418,trade,Unknown Market,$1935.61,2025-10-15T03:20:11,17,0,10,$0.00,2025-10-15T12:56:56.119281+00:00
https://hashdive.com/Analyze_User?user_address=0xe75c5abf0647d8b2b1f5a8f64f3387d7311df6c2,0xe75c5abf0647d8b2b1f5a8f64f3387d7311df6c2,6.008381860660323,0.6538461538461539,1326,158444.72507130302,trade,Unknown Market,$135.39,2025-09-30T00:36:11,10,0,10,$0.00,2025-10-15T12:56:56.479468+00:00
https://hashdive.com/Analyze_User?user_address=0x6a9743e7872cb5e321ca2eb97edc907bc6c14800,0x6a9743e7872cb5e321ca2eb97edc907bc6c14800,2.28744437238008,0.8069381598793364,1326,8115.123226065809,trade,Unknown Market,$3.00,2025-10-15T14:51:05,100,0,10,$0.00,2025-10-15T12:56:56.908746+00:00
https://hashdive.com/Analyze_User?user_address=0xb8e69b66c2a4d26db7b602d8f170dfb46b8f9767,0xb8e69b66c2a4d26db7b602d8f170dfb46b8f9767,1.4751000797978109,0.787624140565317,1309,11704.665018445952,trade,Unknown Market,$10.00,2025-10-15T03:52:33,38,0,10,$0.00,2025-10-15T12:56:57.305169+00:00
https://hashdive.com/Analyze_User?user_address=0x0f1b8f81fdcb47b6c3292b8dbf6c2c16b3c4d367,0x0f1b8f81fdcb47b6c3292b8dbf6c2c16b3c4d367,2.4717916849800097,0.5558121632024634,1299,414454.31064415665,trade,Unknown Market,$4333.12,2025-08-01T15:18:06,100,0,10,$0.00,2025-10-15T12:56:57.771180+00:00
https://hashdive.com/Analyze_User?user_address=0x7fb88c725907620aa8cd8732a7ac95fd9365d906,0x7fb88c725907620aa8cd8732a7ac95fd9365d906,2.8776170153583953,0.6601714731098987,1283,48231.56595739359,trade,Unknown Market,$51.78,2025-10-15T10:07:49,6,0,10,$0.00,2025-10-15T12:56:58.155152+00:00
https://hashdive.com/Analyze_User?user_address=0x588d4aea0b385da7f6cecc754f795b5b01db099a,0x588d4aea0b385da7f6cecc754f795b5b01db099a,2.374752432293086,0.6084905660377359,1272,9819.387057093627,trade,Unknown Market,$33.60,2025-10-14T22:43:45,100,0,10,$0.00,2025-10-15T12:56:58.665239+00:00
https://hashdive.com/Analyze_User?user_address=0x0c97325a81ad05c6b58ae30d12eaaec1b8451b68,0x0c97325a81ad05c6b58ae30d12eaaec1b8451b68,3.388087582194144,0.6395256916996047,1265,20961.257094063938,trade,Unknown Market,$5.00,2025-10-13T23:59:35,100,0,10,$0.00,2025-10-15T12:56:59.131836+00:00
https://hashdive.com/Analyze_User?user_address=0x8c818a866e6a4e5821a4faac8418903e33e3dcd3,0x8c818a866e6a4e5821a4faac8418903e33e3dcd3,6.930864092314517,0.5859065716547902,1263,63180.609480062514,trade,Unknown Market,$25.96,2025-10-15T02:36:09,100,0,10,$0.00,2025-10-15T12:56:59.496965+00:00
https://hashdive.com/Analyze_User?user_address=0x1514989043233940203f7457cae4542b1bf42624,0x1514989043233940203f7457cae4542b1bf42624,5.418012893215406,0.7668517049960349,1261,26539.306434793154,trade,Unknown Market,$276.32,2025-10-14T07:37:51,17,0,10,$0.00,2025-10-15T12:56:59.863216+00:00
https://hashdive.com/Analyze_User?user_address=0xd06f0f7719df1b3b75b607923536b3250825d4a6,0xd06f0f7719df1b3b75b607923536b3250825d4a6,2.9247155238052844,0.6576354679802956,1218,141745.50324472113,trade,Unknown Market,$15.60,2025-10-12T05:22:01,100,0,10,$0.00,2025-10-15T12:57:00.304363+00:00
https://hashdive.com/Analyze_User?user_address=0x79f365b8973887b4d5606650edf6948fcd0bd803,0x79f365b8973887b4d5606650edf6948fcd0bd803,4.622586457567793,0.6811832374691865,1217,44319.589312930395,trade,Unknown Market,$3264.52,2025-10-15T10:00:03,100,0,10,$0.00,2025-10-15T12:57:05.912863+00:00
https://hashdive.com/Analyze_User?user_address=0x1f0a343513aa6060488fabe96960e6d1e177f7aa,0x1f0a343513aa6060488fabe96960e6d1e177f7aa,1.6403639989257603,0.8355704697986577,1192,66686.5410993337,trade,Unknown Market,$190.00,2025-10-14T21:11:35,100,0,10,$0.00,2025-10-15T12:57:11.285940+00:00
https://hashdive.com/Analyze_User?user_address=0xfb79181a9d9dcaceda40803c0aeb55f6c58ec2c6,0xfb79181a9d9dcaceda40803c0aeb55f6c58ec2c6,14.781167487635818,0.5793044953350297,1179,312595.46509886155,trade,Unknown Market,$588.66,2025-03-20T19:19:21,0,0,10,$0.00,2025-10-15T12:57:11.678400+00:00
