User,Adresse,Smartscore,Win Rate,Markets,Realized PnL,Latest Activity Type,Latest Market,Latest Value,Latest Date,Positions Count,Active Orders Count,Recent Trades Count,Total Position Value,Largest Position Market,Largest Position Value,Most Recent Trade Market,Most Recent Trade Value,Most Recent Trade Date,Most Recent Order Market,Most Recent Order Value,Most Recent Order Date,Analysis Date,Bucket smart,Bucket last date
https://hashdive.com/Analyze_User?user_address=0x8bbae46e91c74557bb1a64e9c96279ece03d9b86,0x8bbae46e91c74557bb1a64e9c96279ece03d9b86,9.047533622,0.7272727273,231,53102.09641,none,No recent activity,$0.00,N/A,0,0,0,$0.00,No positions,$0.00,No trades,$0.00,N/A,No orders,$0.00,N/A,2025-10-15T13:07:03.882269+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xe1b361d6a6f237b9ed7534d19b232df8369e1426,0xe1b361d6a6f237b9ed7534d19b232df8369e1426,10.75286293,0.6848920863,695,18307.79036,trade,Market 0xd2dced72...,$81.78,2025-10-15 15:17:45,58,0,20,$0.00,No positions,$0.00,Market 0xd2dced72...,$81.78,2025-10-15 15:17:45,No orders,$0.00,N/A,2025-10-15T13:20:07.305328+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xef104cc70851a4246e8e06790d7fad9708190b43,0xef104cc70851a4246e8e06790d7fad9708190b43,12.0907734,0.5701943844,463,87856.21175,trade,Market 0x3d707c32...,$3.72,2025-10-15 15:16:27,100,0,20,$0.00,No positions,$0.00,Market 0x3d707c32...,$3.72,2025-10-15 15:16:27,No orders,$0.00,N/A,2025-10-15T13:19:28.503549+00:00,Very Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x944e0472b99926f4f712fc97dc0a846a8c5d8c94,0x944e0472b99926f4f712fc97dc0a846a8c5d8c94,2.354741505,0.5507246377,138,16058.89852,trade,Market 0xbf736fd4...,$57.29,2025-10-15 15:12:21,45,0,20,$0.00,No positions,$0.00,Market 0xbf736fd4...,$57.29,2025-10-15 15:12:21,No orders,$0.00,N/A,2025-10-15T13:13:59.052047+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x9066aa36696ef7ad9efbf35ea2b2b5535197c20a,0x9066aa36696ef7ad9efbf35ea2b2b5535197c20a,2.743520899,0.5655237201,2129,305897.5261,trade,Market 0x7e50012c...,$5.26,2025-10-15 15:11:31,100,0,20,$0.00,No positions,$0.00,Market 0x7e50012c...,$5.26,2025-10-15 15:11:31,No orders,$0.00,N/A,2025-10-15T13:13:13.147579+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x1b9035fd24c043e1be58a11f400db82397d1c4f8,0xef104cc70851a4246e8e06790d7fad9708190b43,12.0907734,0.5701943844,463,87856.21175,trade,Market 0x3d707c32...,$94.06,2025-10-15 15:10:37,100,0,20,$0.00,No positions,$0.00,Market 0x3d707c32...,$94.06,2025-10-15 15:10:37,No orders,$0.00,N/A,2025-10-15T13:15:07.042891+00:00,Very Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xaefb869afaf1864e64c7e849baa45c195857a0ef,0x1b9035fd24c043e1be58a11f400db82397d1c4f8,10.35750973,0.5823529412,170,80145.02437,trade,Market 0x293fb49f...,$518.77,2025-10-15 15:09:23,81,0,20,$0.00,No positions,$0.00,Market 0x293fb49f...,$518.77,2025-10-15 15:09:23,No orders,$0.00,N/A,2025-10-15T13:16:12.718874+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x5b9115312cb4fc2b2b57c65045e611092f222709,0x1b9035fd24c043e1be58a11f400db82397d1c4f8,10.35750973,0.5823529412,170,80145.02437,trade,Market 0x293fb49f...,$518.77,2025-10-15 15:09:23,81,0,20,$0.00,No positions,$0.00,Market 0x293fb49f...,$518.77,2025-10-15 15:09:23,No orders,$0.00,N/A,2025-10-15T13:20:33.659668+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x53588947c49cdf8a5025dbb23385f2f7b8b85243,0x944e0472b99926f4f712fc97dc0a846a8c5d8c94,2.354741505,0.5507246377,138,16058.89852,trade,Market 0xebddfcf7...,$264.30,2025-10-15 15:07:23,43,0,20,$0.00,No positions,$0.00,Market 0xebddfcf7...,$264.30,2025-10-15 15:07:23,No orders,$0.00,N/A,2025-10-15T13:08:09.830838+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x15691449477aa15e72cdff51c7b6687b58bc4e0c,0xaefb869afaf1864e64c7e849baa45c195857a0ef,2.305059559,0.6790123457,81,8710.576655,trade,Market 0xdcf2271b...,$1312.01,2025-10-15 15:06:35,6,0,20,$0.00,No positions,$0.00,Market 0xdcf2271b...,$1312.01,2025-10-15 15:06:35,No orders,$0.00,N/A,2025-10-15T13:14:05.537426+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x2be4dda4820730d431642ae97753e1f6ba6c01ad,0x5b9115312cb4fc2b2b57c65045e611092f222709,2.78770395,0.694214876,242,28339.70834,trade,Market 0x3a7bf042...,$22.00,2025-10-15 15:06:01,69,0,20,$0.00,No positions,$0.00,Market 0x3a7bf042...,$22.00,2025-10-15 15:06:01,No orders,$0.00,N/A,2025-10-15T13:06:55.465145+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xc4086b708cd3a50880b7069add1a1a80000f4675,0x53588947c49cdf8a5025dbb23385f2f7b8b85243,5.205025698,0.6923076923,52,10501.63025,trade,Market 0x59eb371f...,$12.88,2025-10-15 15:05:31,16,0,20,$0.00,No positions,$0.00,Market 0x59eb371f...,$12.88,2025-10-15 15:05:31,No orders,$0.00,N/A,2025-10-15T13:10:22.363477+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x998154d8eb4ba7c4b34b10d76b9742d922d7dec4,0x15691449477aa15e72cdff51c7b6687b58bc4e0c,1.340168569,0.7514677104,511,101693.5847,trade,Market 0x0aeb566c...,$955.50,2025-10-15 15:04:19,57,0,20,$0.00,No positions,$0.00,Market 0x0aeb566c...,$955.50,2025-10-15 15:04:19,No orders,$0.00,N/A,2025-10-15T13:05:49.999021+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x9cb98fc57fe8a3bdf75c3b48bd419e5d262f7b80,0x2be4dda4820730d431642ae97753e1f6ba6c01ad,1.751966007,0.6222222222,675,8228.084558,trade,Market 0xe5debcd6...,$232.77,2025-10-15 15:04:11,18,0,20,$0.00,No positions,$0.00,Market 0xe5debcd6...,$232.77,2025-10-15 15:04:11,No orders,$0.00,N/A,2025-10-15T13:05:26.960976+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xe9c6312464b52aa3eff13d822b003282075995c9,0xc4086b708cd3a50880b7069add1a1a80000f4675,1.565851956,0.6407322654,874,120908.0007,trade,Market 0x4755fe9c...,$1685.81,2025-10-15 15:03:49,34,0,20,$0.00,No positions,$0.00,Market 0x4755fe9c...,$1685.81,2025-10-15 15:03:49,No orders,$0.00,N/A,2025-10-15T13:05:02.387796+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xdf238af74be6dace9b93d2d4b728be21d9e6b0f1,0x998154d8eb4ba7c4b34b10d76b9742d922d7dec4,1.786944921,0.8503740648,802,109058.1407,trade,Market 0xb5c09f13...,$48.00,2025-10-15 15:03:09,28,0,20,$0.00,No positions,$0.00,Market 0xb5c09f13...,$48.00,2025-10-15 15:03:09,No orders,$0.00,N/A,2025-10-15T13:05:10.530921+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xa540e7ff75ef4bf7ebc6c793cbabe87cee970b43,0x9066aa36696ef7ad9efbf35ea2b2b5535197c20a,2.648781479,0.5649929611,2131,296502.4262,trade,Market 0xc2861e8e...,$139.35,2025-10-15 15:02:37,100,0,20,$0.00,No positions,$0.00,Market 0xc2861e8e...,$139.35,2025-10-15 15:02:37,No orders,$0.00,N/A,2025-10-15T13:04:08.190756+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xa2f1fecf1cc7db65a46588f764b6691533052d22,0x9cb98fc57fe8a3bdf75c3b48bd419e5d262f7b80,1.623396013,0.7380352645,397,8032.756413,trade,Market 0x4fd78246...,$40.21,2025-10-15 15:01:47,21,0,20,$0.00,No positions,$0.00,Market 0x4fd78246...,$40.21,2025-10-15 15:01:47,No orders,$0.00,N/A,2025-10-15T13:06:09.771608+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x0ba48740fd20f960e3e030a0026eae91453ac08b,0xe9c6312464b52aa3eff13d822b003282075995c9,2.346065271,0.5419727177,1906,145137.7097,trade,Market 0x70bce237...,$3.50,2025-10-15 15:01:39,100,0,20,$0.00,No positions,$0.00,Market 0x70bce237...,$3.50,2025-10-15 15:01:39,No orders,$0.00,N/A,2025-10-15T13:14:01.092802+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x8e8cf968a888c72a45627be3660d1c815d4c6657,0xdf238af74be6dace9b93d2d4b728be21d9e6b0f1,3.660114122,0.5401869159,2140,13793.5299,trade,Market 0x8959a145...,$29.58,2025-10-15 15:00:01,100,0,20,$0.00,No positions,$0.00,Market 0x8959a145...,$29.58,2025-10-15 15:00:01,No orders,$0.00,N/A,2025-10-15T13:12:05.074895+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x9dd9e18b9dcc393705e73966bc79eccbbd9108bd,0xa540e7ff75ef4bf7ebc6c793cbabe87cee970b43,3.560858488,0.5472771607,3691,19030.804,trade,Market 0xc0158743...,$28.50,2025-10-15 14:58:53,16,0,20,$0.00,No positions,$0.00,Market 0xc0158743...,$28.50,2025-10-15 14:58:53,No orders,$0.00,N/A,2025-10-15T13:12:13.092010+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x08f059c7e5e73f433151bd73f2394fc249f04ca4,0xa2f1fecf1cc7db65a46588f764b6691533052d22,2.866005659,0.5778065351,3091,527773.8662,trade,Market 0xe4704824...,$52.14,2025-10-15 14:58:33,100,0,20,$0.00,No positions,$0.00,Market 0xe4704824...,$52.14,2025-10-15 14:58:33,No orders,$0.00,N/A,2025-10-15T13:03:58.332619+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x27653cd5aab78f00563f50a03c12504a9b877ee4,0x0ba48740fd20f960e3e030a0026eae91453ac08b,4.828397181,0.64,125,9998.260191,trade,Market 0x4755fe9c...,$637.33,2025-10-15 14:57:37,23,0,20,$0.00,No positions,$0.00,Market 0x4755fe9c...,$637.33,2025-10-15 14:57:37,No orders,$0.00,N/A,2025-10-15T13:08:23.864182+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x29cdb44e2ccbde61a00b8e6056101c90c77bcbc5,0x8e8cf968a888c72a45627be3660d1c815d4c6657,2.137759916,0.6914498141,538,119857.4019,trade,Market 0xff5ed0a1...,$99.60,2025-10-15 14:57:29,52,0,20,$0.00,No positions,$0.00,Market 0xff5ed0a1...,$99.60,2025-10-15 14:57:29,No orders,$0.00,N/A,2025-10-15T13:05:45.458197+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xf8ccb567e89c3240359217ebd0b5b5fe7fce5a82,0x8e8cf968a888c72a45627be3660d1c815d4c6657,2.137759916,0.6914498141,538,119857.4019,trade,Market 0xff5ed0a1...,$99.60,2025-10-15 14:57:29,52,0,20,$0.00,No positions,$0.00,Market 0xff5ed0a1...,$99.60,2025-10-15 14:57:29,No orders,$0.00,N/A,2025-10-15T13:14:26.970402+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x7ab483ec59daf86a093df234fd5602bc5057fa65,0x9dd9e18b9dcc393705e73966bc79eccbbd9108bd,1.348246375,0.5609137056,5516,19245.57441,trade,Market 0xe5debcd6...,$14.76,2025-10-15 14:56:23,100,0,20,$0.00,No positions,$0.00,Market 0xe5debcd6...,$14.76,2025-10-15 14:56:23,No orders,$0.00,N/A,2025-10-15T13:03:47.879301+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x9055a9e36aa73274e3a92dc2dbb081bb4d9e756a,0x08f059c7e5e73f433151bd73f2394fc249f04ca4,2.012185356,0.6161616162,99,59897.62789,trade,Market 0x85a78c84...,$37.61,2025-10-15 14:55:35,12,0,20,$0.00,No positions,$0.00,Market 0x85a78c84...,$37.61,2025-10-15 14:55:35,No orders,$0.00,N/A,2025-10-15T13:09:41.140039+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x6e7306de21f1484a8f2f26d76d295cbf70bfa236,0x27653cd5aab78f00563f50a03c12504a9b877ee4,3.318942485,0.6462418301,4896,94058.36414,trade,Market 0x48707ae9...,$23.20,2025-10-15 14:55:31,6,0,20,$0.00,No positions,$0.00,Market 0x48707ae9...,$23.20,2025-10-15 14:55:31,No orders,$0.00,N/A,2025-10-15T13:12:48.297721+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xe103707480b4f1625bce4084795f91ac503459fd,0x27653cd5aab78f00563f50a03c12504a9b877ee4,3.318942485,0.6462418301,4896,94058.36414,trade,Market 0x48707ae9...,$23.20,2025-10-15 14:55:31,6,0,20,$0.00,No positions,$0.00,Market 0x48707ae9...,$23.20,2025-10-15 14:55:31,No orders,$0.00,N/A,2025-10-15T13:03:48.834227+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x7ac83882979ccb5665cea83cb269e558b55077cd,0x29cdb44e2ccbde61a00b8e6056101c90c77bcbc5,16.94321059,0.6338028169,71,7945.125964,trade,Market 0xb65d38b2...,$9.40,2025-10-15 14:54:51,21,0,20,$0.00,No positions,$0.00,Market 0xb65d38b2...,$9.40,2025-10-15 14:54:51,No orders,$0.00,N/A,2025-10-15T13:18:08.029362+00:00,Very Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x4df332e27f9ee3224f52ce30e3ce15c1075e788f,0x7ab483ec59daf86a093df234fd5602bc5057fa65,4.066493612,0.652173913,23,14012.40212,trade,Market 0x6ef34d5c...,$3.71,2025-10-15 14:54:19,7,0,20,$0.00,No positions,$0.00,Market 0x6ef34d5c...,$3.71,2025-10-15 14:54:19,No orders,$0.00,N/A,2025-10-15T13:11:39.305179+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x6828e04b468e17d92fa1e5d60d59290278a81056,0xf8ccb567e89c3240359217ebd0b5b5fe7fce5a82,2.569055665,0.6866485014,734,129995.5943,trade,Market 0xc837ff11...,$1402.08,2025-10-15 14:54:19,11,0,20,$0.00,No positions,$0.00,Market 0xc837ff11...,$1402.08,2025-10-15 14:54:19,No orders,$0.00,N/A,2025-10-15T13:05:18.473751+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x6a9743e7872cb5e321ca2eb97edc907bc6c14800,0xf8ccb567e89c3240359217ebd0b5b5fe7fce5a82,2.569055665,0.6866485014,734,129995.5943,trade,Market 0xc837ff11...,$1402.08,2025-10-15 14:54:19,11,0,20,$0.00,No positions,$0.00,Market 0xc837ff11...,$1402.08,2025-10-15 14:54:19,No orders,$0.00,N/A,2025-10-15T13:13:27.626310+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xa25b20281a1217048090994d8b947116165d170c,0x9055a9e36aa73274e3a92dc2dbb081bb4d9e756a,1.442165578,0.8573351279,2229,35032.91641,trade,Market 0x6ba1b24f...,$5940.00,2025-10-15 14:53:53,3,0,20,$0.00,No positions,$0.00,Market 0x6ba1b24f...,$5940.00,2025-10-15 14:53:53,No orders,$0.00,N/A,2025-10-15T13:04:06.726833+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x357b4636b1a2a3539566120a939ab445d2f20b65,0xe103707480b4f1625bce4084795f91ac503459fd,4.045852955,0.7135802469,405,36107.39692,trade,Market 0xb65d38b2...,$1255.02,2025-10-15 14:53:51,46,0,20,$0.00,No positions,$0.00,Market 0xb65d38b2...,$1255.02,2025-10-15 14:53:51,No orders,$0.00,N/A,2025-10-15T13:06:06.758604+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x5454b6cb0218303c13af41e8aef84e6bfe8b6318,0x6e7306de21f1484a8f2f26d76d295cbf70bfa236,3.338140281,0.670212766,282,7195.03246,trade,Market 0x4d4739df...,$9.60,2025-10-15 14:53:39,27,0,20,$0.00,No positions,$0.00,Market 0x4d4739df...,$9.60,2025-10-15 14:53:39,No orders,$0.00,N/A,2025-10-15T13:06:40.311329+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x06dcaa14f57d8a0573f5dc5940565e6de667af59,0x7ac83882979ccb5665cea83cb269e558b55077cd,10.06103528,0.6606974552,1061,41223.66866,trade,Market 0x8df234d3...,$33.60,2025-10-15 14:52:31,89,0,20,$0.00,No positions,$0.00,Market 0x8df234d3...,$33.60,2025-10-15 14:52:31,No orders,$0.00,N/A,2025-10-15T13:04:44.091088+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x56769cafc75d6758548c8278a92af4d5e057b103,0x7ac83882979ccb5665cea83cb269e558b55077cd,10.06103528,0.6606974552,1061,41223.66866,trade,Market 0x8df234d3...,$33.60,2025-10-15 14:52:31,89,0,20,$0.00,No positions,$0.00,Market 0x8df234d3...,$33.60,2025-10-15 14:52:31,No orders,$0.00,N/A,2025-10-15T13:16:34.456073+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xe68a90cfc9ea74399c342b178c3d60290e195e25,0x7ac83882979ccb5665cea83cb269e558b55077cd,10.06103528,0.6606974552,1061,41223.66866,trade,Market 0x8df234d3...,$33.60,2025-10-15 14:52:31,89,0,20,$0.00,No positions,$0.00,Market 0x8df234d3...,$33.60,2025-10-15 14:52:31,No orders,$0.00,N/A,2025-10-15T13:20:55.229224+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x87311fcc3bfefe5a6a29987d825bf9be0f591181,0x6828e04b468e17d92fa1e5d60d59290278a81056,1.334650629,0.6603773585,2438,41770.04964,trade,Market 0xa1824a5c...,$864.14,2025-10-15 14:51:55,100,0,20,$0.00,No positions,$0.00,Market 0xa1824a5c...,$864.14,2025-10-15 14:51:55,No orders,$0.00,N/A,2025-10-15T13:04:03.711973+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x64ad1f7bef50cbf11093553aafb94379af713050,0x4df332e27f9ee3224f52ce30e3ce15c1075e788f,1.193051416,0.5737704918,2074,14919.13986,trade,Market 0xe2dc0e56...,$60.00,2025-10-15 14:51:39,100,0,20,$0.00,No positions,$0.00,Market 0xe2dc0e56...,$60.00,2025-10-15 14:51:39,No orders,$0.00,N/A,2025-10-15T13:04:09.346960+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xce6d28f3ddddcfcde1b90683525d5a2759d16130,0x6a9743e7872cb5e321ca2eb97edc907bc6c14800,2.287444372,0.8069381599,1326,8115.123226,trade,Market 0x4755fe9c...,$3.00,2025-10-15 14:51:05,100,0,20,$0.00,No positions,$0.00,Market 0x4755fe9c...,$3.00,2025-10-15 14:51:05,No orders,$0.00,N/A,2025-10-15T13:04:30.978603+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x63c652270a37e53a170303b6b264a2aa835743a5,0x6a9743e7872cb5e321ca2eb97edc907bc6c14800,2.287444372,0.8069381599,1326,8115.123226,trade,Market 0x4755fe9c...,$3.00,2025-10-15 14:51:05,100,0,20,$0.00,No positions,$0.00,Market 0x4755fe9c...,$3.00,2025-10-15 14:51:05,No orders,$0.00,N/A,2025-10-15T13:14:08.604884+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xbc2472a96accbe143b6f95e31929331e86cf3502,0xef104cc70851a4246e8e06790d7fad9708190b43,12.0907734,0.5701943844,463,87856.21175,trade,Market 0x2d9c37c4...,$18.20,2025-10-15 14:50:27,100,0,20,$0.00,No positions,$0.00,Market 0x2d9c37c4...,$18.20,2025-10-15 14:50:27,No orders,$0.00,N/A,2025-10-15T13:05:56.618038+00:00,Very Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x5e73afb20c2b27caccdaad9e49b97fd336576697,0xa25b20281a1217048090994d8b947116165d170c,1.517037093,0.8243243243,148,37684.44268,trade,Market 0x8eff77c5...,$23.68,2025-10-15 14:50:07,4,0,20,$0.00,No positions,$0.00,Market 0x8eff77c5...,$23.68,2025-10-15 14:50:07,No orders,$0.00,N/A,2025-10-15T13:08:00.382705+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x98233b6e9caab911505c3cbb0f82073e258102db,0x357b4636b1a2a3539566120a939ab445d2f20b65,2.204905454,0.568,125,7023.401434,trade,Market 0xa3556204...,$1000.00,2025-10-15 14:50:05,3,0,20,$0.00,No positions,$0.00,Market 0xa3556204...,$1000.00,2025-10-15 14:50:05,No orders,$0.00,N/A,2025-10-15T13:08:25.817912+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x20a874c49f45b656710f4cd0080b04b73b6af004,0x357b4636b1a2a3539566120a939ab445d2f20b65,2.204905454,0.568,125,7023.401434,trade,Market 0xa3556204...,$1000.00,2025-10-15 14:50:05,3,0,20,$0.00,No positions,$0.00,Market 0xa3556204...,$1000.00,2025-10-15 14:50:05,No orders,$0.00,N/A,2025-10-15T13:14:19.309990+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x5188fa0e8a77e87bc6a58e6781fdfc4e165cc804,0x5454b6cb0218303c13af41e8aef84e6bfe8b6318,1.974161733,0.8010817308,3328,15501.53508,trade,Market 0xebb67089...,$7.20,2025-10-15 14:49:39,8,0,20,$0.00,No positions,$0.00,Market 0xebb67089...,$7.20,2025-10-15 14:49:39,No orders,$0.00,N/A,2025-10-15T13:03:56.404622+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x5487559b207c980f660774d06cd5ca144377a014,0x06dcaa14f57d8a0573f5dc5940565e6de667af59,7.836132037,0.6228855721,1005,89394.84723,trade,Market 0x1a7d40a5...,$134.00,2025-10-15 14:49:15,55,0,20,$0.00,No positions,$0.00,Market 0x1a7d40a5...,$134.00,2025-10-15 14:49:15,No orders,$0.00,N/A,2025-10-15T13:04:47.982190+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xd98635c6bafebb11787bdbfd80688612d1bc1320,0x56769cafc75d6758548c8278a92af4d5e057b103,1.652213078,0.6317460317,315,20815.1156,trade,Market 0xf732bd37...,$157.19,2025-10-15 14:48:33,17,0,20,$0.00,No positions,$0.00,Market 0xf732bd37...,$157.19,2025-10-15 14:48:33,No orders,$0.00,N/A,2025-10-15T13:06:31.042850+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x6916cc00aa1c3e75ecf4081df7cae7d2f3592fd4,0xe68a90cfc9ea74399c342b178c3d60290e195e25,3.986332682,0.5821727019,1077,7605.979001,trade,Market 0x175d2d3a...,$36.93,2025-10-15 14:47:29,35,0,20,$0.00,No positions,$0.00,Market 0x175d2d3a...,$36.93,2025-10-15 14:47:29,No orders,$0.00,N/A,2025-10-15T13:04:43.113112+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x36e7e560c4d4cf32926906d939a18cf91f8a0b6b,0x87311fcc3bfefe5a6a29987d825bf9be0f591181,2.8746755,0.7958115183,191,51676.14782,trade,Market 0x1a7d40a5...,$25.08,2025-10-15 14:45:55,40,0,20,$0.00,No positions,$0.00,Market 0x1a7d40a5...,$25.08,2025-10-15 14:45:55,No orders,$0.00,N/A,2025-10-15T13:07:27.629484+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x5f5be567196fe36552f79dca5dac8d7a2132b598,0x64ad1f7bef50cbf11093553aafb94379af713050,1.521980072,0.7868525896,1004,12125.87351,trade,Market 0x6ba1b24f...,$1.60,2025-10-15 14:45:31,5,0,20,$0.00,No positions,$0.00,Market 0x6ba1b24f...,$1.60,2025-10-15 14:45:31,No orders,$0.00,N/A,2025-10-15T13:04:48.434497+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x402a16ad0b9ca80c9cb2b0b3487bbe11afc2d1d1,0xce6d28f3ddddcfcde1b90683525d5a2759d16130,2.834230945,0.74749499,499,31456.45389,trade,Market 0x6ba1b24f...,$3215.26,2025-10-15 14:44:45,12,0,20,$0.00,No positions,$0.00,Market 0x6ba1b24f...,$3215.26,2025-10-15 14:44:45,No orders,$0.00,N/A,2025-10-15T13:05:51.477494+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x97e12cc7391a50e49042b44a2d4a0cef54c8017b,0x63c652270a37e53a170303b6b264a2aa835743a5,10.38348231,0.6691022965,958,10223.28222,trade,Market 0x72a1acd4...,$1.01,2025-10-15 14:43:53,42,0,20,$0.00,No positions,$0.00,Market 0x72a1acd4...,$1.01,2025-10-15 14:43:53,No orders,$0.00,N/A,2025-10-15T13:04:53.515899+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x8f7bb1d97c28278e28943b8481f1a1651605154b,0x63c652270a37e53a170303b6b264a2aa835743a5,10.38348231,0.6691022965,958,10223.28222,trade,Market 0x72a1acd4...,$1.01,2025-10-15 14:43:53,42,0,20,$0.00,No positions,$0.00,Market 0x72a1acd4...,$1.01,2025-10-15 14:43:53,No orders,$0.00,N/A,2025-10-15T13:16:09.339442+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x712433f69c169ebaaa67ce13f3f66f54575e70c1,0x63c652270a37e53a170303b6b264a2aa835743a5,10.38348231,0.6691022965,958,10223.28222,trade,Market 0x72a1acd4...,$1.01,2025-10-15 14:43:53,42,0,20,$0.00,No positions,$0.00,Market 0x72a1acd4...,$1.01,2025-10-15 14:43:53,No orders,$0.00,N/A,2025-10-15T13:20:30.127160+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xd38abc530e83e6ab12b5e7998b9d94c27e88f452,0xbc2472a96accbe143b6f95e31929331e86cf3502,30.36324356,0.6855421687,1660,13105.67702,trade,Market 0x2d9c37c4...,$0.09,2025-10-15 14:43:23,4,0,20,$0.00,No positions,$0.00,Market 0x2d9c37c4...,$0.09,2025-10-15 14:43:23,No orders,$0.00,N/A,2025-10-15T13:17:23.156434+00:00,Very Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x7baf416aa1546d1971edb932bdf8c06011f157fd,0xbc2472a96accbe143b6f95e31929331e86cf3502,30.36197959,0.6857659831,1658,13079.04522,trade,Market 0x2d9c37c4...,$0.09,2025-10-15 14:43:23,4,0,20,$0.00,No positions,$0.00,Market 0x2d9c37c4...,$0.09,2025-10-15 14:43:23,No orders,$0.00,N/A,2025-10-15T13:04:14.326189+00:00,Very Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0x40471b34671887546013ceb58740625c2efe7293,0xe1b361d6a6f237b9ed7534d19b232df8369e1426,10.75286293,0.6848920863,695,18307.79036,trade,Market 0xb65d38b2...,$172.60,2025-10-15 14:43:05,58,0,20,$0.00,No positions,$0.00,Market 0xb65d38b2...,$172.60,2025-10-15 14:43:05,No orders,$0.00,N/A,2025-10-15T13:05:22.994108+00:00,Smart,daily trader
https://hashdive.com/Analyze_User?user_address=0xdfaacceff09ac2c037393eee387e81ea024679a7,0xe1b361d6a6f237b9ed7534d19b232df8369e1426,10.75286293,0.6848920863,695,18307.79036,trade,Market 0xb65d38b2...,$172.60,2025-10-15 14:43:05,58,0,20,$0.00,No positions,$0.00,Market 0xb65d38b2...,$172.60,2025-10-15 14:43:05,No orders,$0.00,N/A,2025-10-15T13:15:45.591451+00:00,Smart,daily trader
